Frame,NoseX,NoseY,NoseZ,NeckX,NeckY,NeckZ,RSholderX,RSholderY,RSholderZ,RElbowX,RElbowY,RElbowZ,RWristX,RWristY,RWristZ,LSholderX,LSholderY,LSholderZ,LElbowX,LElbowY,LElbowZ,LWristX,LWristY,LWristZ,MidHipX,MidHipY,MidHipZ,RHipX,RHipY,RHipZ,RKneeX,RKneeY,RKneeZ,RAnkleX,RAnkleY,RAnkleZ,LHipX,LHipY,LHipZ,LKneeX,LKneeY,LKneeZ,LAnkleX,LAnkleY,LAnkleZ,REyeX,REyeY,REyeZ,LEyeX,LEyeY,LEyeZ,REarX,REarY,REarZ,LEarX,LEarY,LEarZ,LBigToeX,LBigToeY,LBigToeZ,LSmallToeX,LSmallToeY,LSmallToeZ,LHeelX,LHeelY,LHeelZ,RBigToeX,RBigToeY,RBigToeZ,RSmallToeX,RSmallToeY,RSmallToeZ,RHeelX,RHeelY,RHeelZ
47,-0.7517787338,-0.131700856,3.2995507513,-0.8462468582,-0.0766551317,3.0244789931,-0.9213795864,-0.0313003879,2.9606420375,-1.0456602149,0.2040741015,3.0547661802,-1.0724988161,0.4286184487,3.2277670555,-0.757126434,-0.1109272119,3.0245118152,-0.7840339573,-0.0309456221,3.4606949774,-0.8804233466,-0.069031051,4.0247535128,-0.9647069972,0.1972680669,3.2457343108,-1.0147644289,0.2442616315,3.1870801709,-0.8161881873,0.4856497409,3.2134631858,-0.8198857028,0.8478115492,3.4284862749,-0.9040706179,0.17556497,3.3118430048,-0.735556509,0.3561460923,3.4751818454,-0.7933406044,0.7214443498,3.6517763216,-0.7172394691,-0.1420864808,3.0117745691,-0.6856075155,-0.1505836757,3.026841528,-0.8001966461,-0.1548224784,2.9878826509,1,1,1,-0.6961521401,0.7155902076,3.7553203016,-0.6925318714,0.8215885416,3.4901820129,-0.8091014993,0.7377672383,3.5591136426,-0.6811684819,0.926196755,3.3034318835,-0.7514529762,0.9417309964,3.3332364228,-0.8243282942,0.8694976009,3.4315289954
48,-0.7391411683,-0.1350235461,3.235104784,-0.8472607928,-0.0832320491,3.0208375594,-0.9210068826,-0.0409448599,2.9569565563,-1.0519656028,0.1929776778,3.0472649741,-1.053453123,0.4200765284,3.2148624887,-0.7535802463,-0.1166201565,3.0219421392,-0.7972624379,-0.0223153139,3.498869407,-0.8838210076,-0.043087666,4.0207677596,-0.9691086531,0.1980061156,3.2406731204,-1.0177997882,0.2431103252,3.1835464815,-0.8188389095,0.4970909264,3.2209024272,-0.8209972057,0.8548865218,3.4251130302,-0.9070232584,0.1762228085,3.3102644808,-0.7372972581,0.3693442789,3.4794552181,-0.8086474921,0.7326708668,3.6618325296,-0.717174775,-0.1447646796,3.0191296883,-0.6781491737,-0.1620427092,3.013916842,-0.7990628961,-0.1616243423,2.980890292,1,1,1,-0.6961110385,0.7718934076,3.6306917565,-0.6934688079,0.8465540711,3.4369120673,-0.8128562656,0.7397212138,3.5334181012,-0.6830140589,0.9283048501,3.3016942703,-0.7524112267,0.9436947628,3.3291202085,-0.8245097597,0.87584692,3.4281442095
49,-0.730458032,-0.1398799968,3.1902305448,-0.8493515877,-0.0834395158,3.0154783195,-0.920734867,-0.0479838178,2.9537264184,-1.0535958327,0.1870402716,3.0393588596,-1.0336093056,0.4092496053,3.1870735484,-0.7501816146,-0.1223960541,3.0192562086,-0.8082679433,-0.0179076305,3.528892027,-0.8873813943,-0.0152378927,4.0143467517,-0.9709703933,0.2066494622,3.2480556467,-1.0194748139,0.2444313013,3.1790763467,-0.8232049285,0.5189490153,3.2352470663,-0.8245099914,0.8476229609,3.4237317133,-0.9105290057,0.1794044899,3.3139752166,-0.7401886703,0.3849203301,3.4841950499,-0.8136055361,0.7343807215,3.6834902697,-0.7168574023,-0.1542837203,3.0053166854,-0.6770282486,-0.1733777319,2.9996210285,-0.7990459043,-0.1668587966,2.9787586806,1,1,1,-0.6882465106,0.7970467319,3.5251439516,-0.6873987198,0.7929134554,3.366965364,-0.8172175957,0.7416876231,3.5065596836,-0.7624361871,0.9584799887,3.2620639019,-0.8095732482,0.9589059724,3.2564157124,-0.8335573562,0.8718359323,3.4362099368
50,-0.7249311676,-0.1409930413,3.1512657672,-0.8452042609,-0.094937495,3.0148087861,-0.9221572754,-0.0550122511,2.949747985,-1.0577573642,0.1802754867,3.029806444,-1.0137232944,0.397835612,3.1565260269,-0.7466205195,-0.1282324943,3.0167555863,-0.8176510242,-0.0165818036,3.5526949432,-0.890790389,0.0142734026,4.0061483882,-0.9653051113,0.1980991634,3.2464196761,-1.0158345092,0.2389116583,3.1833782206,-0.8236898782,0.5008623229,3.226535321,-0.8300454945,0.8301646666,3.4238041926,-0.9224659727,0.1688676232,3.3170349466,-0.7333837946,0.3884538842,3.4511832981,-0.8110105409,0.728874743,3.713615316,-0.7190571756,-0.1552876963,3.0046908185,-0.6786415544,-0.1781384971,2.99972341,-0.7995738154,-0.1768927234,2.971799813,1,1,1,-0.6749422599,0.7997356691,3.4337922625,-0.6853999097,0.7632196527,3.3207780089,-0.8136467801,0.7366390457,3.5412586329,-0.7428671012,0.9437618813,3.2869010099,-0.7964508834,0.93785919,3.2690007471,-0.8490758432,0.8599933829,3.4523625938
51,-0.7208974199,-0.1428860147,3.1233678787,-0.8464998596,-0.1008978178,3.0135096626,-0.9210341616,-0.0601419094,2.9468443501,-1.05809307,0.1729068445,3.0209435794,-0.9935363323,0.3881543988,3.1228845472,-0.7432110078,-0.1341131212,3.0141200541,-0.8288217069,-0.0066990021,3.6141028163,-0.8943590475,0.0447271931,3.9966528328,-0.9600897156,0.1915886247,3.2454958294,-1.015068749,0.2348831812,3.1848969792,-0.8164794418,0.500629361,3.2269310132,-0.8286824228,0.8347128365,3.4227764663,-0.9147757133,0.1572866685,3.3094611316,,,,-0.8029030068,0.7183724897,3.7499201732,-0.7187715731,-0.1565607544,3.015310438,-0.7565433797,-0.203225609,3.3953068267,-0.7959067648,-0.1820546729,2.9672612392,1,1,1,-0.6690144221,0.8060206726,3.3722527678,-0.6861023403,0.7507331264,3.2919312665,-0.8042867373,0.7264706237,3.6211550004,-0.728044413,0.9362618366,3.2904397834,-0.7884945443,0.9368166059,3.2857502304,-0.8425716046,0.8616161078,3.4438897942
52,-0.7182235704,-0.1453482144,3.1032769343,-0.8398810704,-0.1122719838,3.0174243173,-0.9221055575,-0.0660470083,2.9441848377,-1.0596888638,0.1675288868,3.012313823,-0.9779925347,0.3673106587,3.0959001163,-0.739641972,-0.1397558412,3.0130069959,-0.8410269034,0.0096992104,3.7026862773,-0.8945322048,0.0677641716,3.9916136542,-0.9554728227,0.1865667923,3.2448215656,-1.0145098636,0.2319430222,3.1860054358,-0.8087855437,0.4996488666,3.2369454302,-0.8174216574,0.8326291658,3.4001437336,-0.9051106821,0.1482940682,3.3060946795,,,,-0.8088726468,0.7236749835,3.7275187733,-0.7191034402,-0.1631631684,3.0065815725,-0.7323526794,-0.2037049717,3.2790567644,-0.7970125777,-0.190144589,2.962327852,1,1,1,-0.6684702134,0.815200399,3.3327416741,-0.6887762545,0.750805224,3.2757404626,-0.8017778675,0.7222911386,3.6627171827,-0.7174963223,0.9334895377,3.293833004,-0.7824175035,0.9357855261,3.2966239557,-0.8383648389,0.8657721619,3.4395970676
53,-0.7154616094,-0.1468750794,3.0853718088,-0.832348826,-0.1181419424,3.0186604664,-0.9228875091,-0.0703568081,2.9417034968,-1.059502763,0.1633336616,3.0025034181,-0.9553014297,0.3512875158,3.0681010107,-0.7362266647,-0.1452249265,3.0130051059,-0.8542572897,0.0305824989,3.8113738286,-0.8919570204,0.0853880359,3.9900970906,-0.9510225873,0.1826314829,3.2445996145,-1.0141019646,0.2297971654,3.1868144359,-0.8139764484,0.4967720091,3.2304764235,-0.8078522766,0.8321890365,3.3776819375,-0.8964357819,0.1411905624,3.3036376953,,,,-0.8091772083,0.7332182562,3.7087378449,-0.7179948704,-0.1720342425,2.99480774,-0.7146972471,-0.2040548317,3.1942123786,-0.7975494922,-0.1957788078,2.9573764689,1,1,1,-0.6718552131,0.8262226646,3.3090377158,-0.6931592001,0.7603133113,3.2687865167,-0.8042692839,0.7224826419,3.6760312419,-0.7116889573,0.928224318,3.2936079628,-0.7779822129,0.932601593,3.3048302327,-0.8263794021,0.8631321516,3.4143112384
54,-0.7971942349,-0.1714930428,3.4751067761,-0.8244200583,-0.1245873448,3.0192925059,-0.921296962,-0.0778247881,2.9407029741,-1.0601774071,0.1600016463,2.9912910119,-0.9330671872,0.33635125,3.0364654452,-0.7329235553,-0.1508374416,3.0138141951,-0.8633730925,0.0382596633,3.9031259485,-0.8876461322,0.0990611724,3.9908813296,-0.9466939858,0.1794891655,3.2447077811,-1.013804262,0.2282310252,3.1874048796,-0.8091199992,0.495212665,3.2289969337,-0.795194843,0.828085624,3.3466998997,-0.8879432101,0.1354658003,3.3023847931,,,,-0.8050769912,0.7461267911,3.6928694512,-0.7112423509,-0.1825610839,2.9794607761,-0.6972188839,-0.2062012682,3.1314787621,-0.7957801062,-0.2020521571,2.9543030452,1,1,1,-0.6783780773,0.8388598524,3.2971406533,-0.6985193155,0.776438041,3.2688441905,-0.8101399718,0.7261344402,3.6689987402,-0.7044787697,0.9262726236,3.2910123119,-0.7715032691,0.9316286003,3.3073075023,-0.8087167505,0.8555320761,3.3734335674
55,-0.7736381707,-0.1662268762,3.3586406025,-0.8199840776,-0.1314527315,3.0162417653,-0.9225675169,-0.0900291522,2.9405130613,-1.0590488546,0.1551383897,2.9785150513,-0.920081538,0.3200469849,3.0025701758,-0.7294321765,-0.156284482,3.0149450163,-0.8697560483,0.0362984202,3.9825178491,-0.8820684514,0.1098508948,3.9933447951,-0.9427243143,0.1769256085,3.2447867259,-1.0135869856,0.2270879874,3.1878358113,-0.8088174245,0.4884013069,3.2222438568,-0.7908197056,0.82536093,3.3348941003,-0.8795837097,0.1307473059,3.3020106827,,,,-0.79803213,0.7612212855,3.6788565967,-0.7117171907,-0.1883529403,2.9731227017,-0.6858131902,-0.2074976754,3.0816406785,-0.8020531048,-0.2047396287,2.9558421129,1,1,1,-0.6869209361,0.8526756809,3.2935906242,-0.7048627683,0.7973918861,3.2737490952,-0.8187471564,0.732041557,3.6471164274,-0.6997567715,0.9256586603,3.2920896106,-0.7694762144,0.9311886238,3.3096558346,-0.8025796792,0.8521464579,3.3619698756
56,-0.7575265484,-0.162113241,3.2687756774,-0.817286817,-0.1343021416,3.0161764509,-0.9207932614,-0.0921825263,2.9384833611,-1.0544430006,0.1515889721,2.9648680964,-0.9114145112,0.2976113261,2.9799931737,-0.7258033906,-0.1616107517,3.0165808078,-0.8695517972,0.0348670191,4.0328971605,-0.8782677718,0.1177257066,3.9946024276,-0.9387464493,0.1747844561,3.2451144994,-1.0134284078,0.2262537484,3.1881503241,-0.8137295602,0.4812688299,3.2183957904,-0.8000537244,0.8212110793,3.3578859878,-0.871861643,0.1267632296,3.3017376405,,,,-0.7969428251,0.7673750967,3.6405331559,-0.712604062,-0.1928502469,2.9709283034,-0.6801903776,-0.2065527567,3.047968225,-0.8044701641,-0.2067010631,2.9569653919,1,1,1,-0.6969380756,0.867081577,3.2964027817,-0.7116537476,0.8218702309,3.2821917213,-0.8293515559,0.739594704,3.614125916,-0.6987418563,0.922779157,3.2926057142,-0.7685370935,0.9292465724,3.3140713124,-0.7945885451,0.8410304867,3.3387445797
57,-0.82357257,-0.1858563949,3.6046404509,-0.8123465198,-0.1363817659,3.0136973757,-0.9192281759,-0.0980766523,2.9359213722,-1.0516217591,0.1422445464,2.9503152955,-0.8980648741,0.2782650815,2.9548704902,-0.7223444751,-0.1671190338,3.0185851486,-0.8448185104,0.0230160714,3.9634947968,-0.8757640257,0.1234730891,3.9947098343,-0.9347626044,0.1729515932,3.2456238791,-1.0133126708,0.2256448843,3.1883798693,-0.8129921526,0.4857888594,3.2180187089,-0.8011198353,0.8222346798,3.3611586634,-0.8640644908,0.1233151638,3.3020786747,,,,-0.800470302,0.7670036058,3.5844667847,-0.7083885277,-0.1980236716,2.9663550171,-0.6720342595,-0.2080243633,3.0242030626,-0.7986698659,-0.2078624476,2.9542731794,1,1,1,-0.7080312095,0.8821882863,3.3035881855,-0.7187713513,0.8491910662,3.2932163313,-0.8411434542,0.7486193522,3.573298311,-0.6977309706,0.9228388191,3.2921719205,-0.7678516819,0.9348532398,3.3164834528,-0.7901070466,0.8383206884,3.328547647
58,-0.8323330417,-0.1948103457,3.6568777342,-0.8109021243,-0.1400608164,3.0113477256,-0.9180859079,-0.1045396933,2.9340515205,-1.0457805066,0.1373156689,2.9353715248,-0.8821081314,0.2617139391,2.9295107941,-0.7190095385,-0.1724900003,3.020858473,-0.8021828595,0.0035604823,3.8069406777,-0.8742068384,0.1276677805,3.9942479119,-0.9310445514,0.1713437333,3.2459956467,-1.0132282008,0.2252005086,3.1885474015,-0.817316772,0.4869265252,3.2180136546,-0.7962246492,0.8270340914,3.3497692386,-0.8562125381,0.120258302,3.3028678889,,,,-0.8087180895,0.7664623193,3.5457083416,-0.7058521586,-0.2020696198,2.9657187946,-0.6685129733,-0.2093685625,3.0087492999,-0.7982187412,-0.2108713266,2.9498768789,1,1,1,-0.7161274644,0.8905122622,3.3082920953,-0.7239660902,0.8691310082,3.3012625744,-0.8478586045,0.7538551546,3.5405288188,-0.6948319322,0.9228823631,3.2921254751,-0.7670812823,0.936243669,3.3174334699,-0.78845719,0.8417460832,3.3275892281
59,-0.7992840105,-0.1929704885,3.5021112557,-0.8095777849,-0.1427459486,3.0082820671,-0.9164417621,-0.1092567036,2.930255415,-1.0326021497,0.1312869523,2.9166303765,-0.8647889215,0.2466624724,2.8993854604,-0.7154949308,-0.1777607479,3.0233281133,-0.7734969004,-0.0090181212,3.6956523447,-0.8733404911,0.13072925,3.9933704683,-0.9272503286,0.1699000906,3.2465371352,-1.013166551,0.2248761837,3.1886696738,-0.8196626,0.4823537193,3.2150382474,-0.7931922405,0.8289159749,3.344428456,-0.8488609019,0.117486958,3.303443892,,,,-0.8201408103,0.7655269522,3.5193118262,-0.7048114741,-0.2050225299,2.9684963261,-0.7097082908,-0.2249380533,3.2014384071,-0.7949177724,-0.2192809311,2.9434263917,1,1,1,-0.7217663096,0.8938859021,3.3109147461,-0.7277574381,0.8836840509,3.307135075,-0.8508685217,0.7563256914,3.5139106463,-0.6935265557,0.9242649245,3.2966842328,-0.766519011,0.9375286214,3.3186671464,-0.7842813341,0.8420848366,3.3187850457
60,-0.8578311813,-0.2083773653,3.7768300667,-0.8080709117,-0.1444355194,3.0038833655,-0.9149716362,-0.114860634,2.9266743823,-1.014339009,0.1287780245,2.8964685167,-0.8516082913,0.2259516293,2.8900960147,-0.7129298163,-0.1834986638,3.0270216584,-0.7547218811,-0.0165775996,3.6171308083,-0.8729783491,0.1329636445,3.9921897592,-0.9263722321,0.1683061444,3.2374768698,-1.0131215562,0.2246394773,3.1887589135,-0.8216448442,0.4744236297,3.2131368211,-0.7844953068,0.8281282062,3.3229703652,-0.8413341062,0.1149239974,3.3044045966,,,,-0.8341508925,0.7645741242,3.502207743,-0.7040519369,-0.207177693,2.970253334,-0.7832695875,-0.2508897849,3.5460392951,-0.7935892056,-0.2192050358,2.9425007307,1,1,1,-0.7258817857,0.8939167264,3.312288559,-0.7305245298,0.8943054988,3.311421083,-0.8509040414,0.7570481725,3.4917819764,-0.6917633662,0.9266247594,3.2959590707,-0.7631369224,0.9376559673,3.3168659754,-0.7779917371,0.840170824,3.3042546815
61,-0.8162727321,-0.2015215124,3.5718274105,-0.8048098799,-0.1456686422,3.0009431567,-0.9133583616,-0.1186804716,2.9221696943,-0.9974977385,0.1266767428,2.8777011654,-0.8255089613,0.205702981,2.8689978912,-0.7107875272,-0.1895775395,3.0316084629,-0.7431802995,-0.0204739006,3.562794071,-0.8729841982,0.1343242472,3.9905175573,-0.9249208902,0.1671428128,3.2292433541,-1.013088717,0.2244667185,3.1888240445,-0.8268737597,0.4610715291,3.2082370462,-0.7830107155,0.8229606024,3.317575247,-0.839622908,0.1119728116,3.2861948261,,,,-0.8351907528,0.7649593334,3.4835108414,-0.7053886869,-0.2103715627,2.9615398955,-0.8366876867,-0.2730723696,3.7961933315,-0.7974823713,-0.2272543305,2.9361518623,1,1,1,-0.7286152841,0.8912376611,3.3127509154,-0.7325440745,0.9020574965,3.3145491994,-0.8490388717,0.7562246898,3.4726597858,-0.690206357,0.9253753519,3.2940790345,-0.7601282136,0.9369384412,3.3128498398,-0.7798850629,0.8382335813,3.3106696268
62,-0.8618554516,-0.2240737444,3.8193371267,-0.8021596799,-0.1465686292,2.9977166387,-0.9113704545,-0.1214683563,2.9167207261,-0.9819643673,0.1229818858,2.8599515874,-0.7997066221,0.1879529126,2.8354990906,-0.7089538345,-0.1956351065,3.0365770509,-0.7334059668,-0.0157532178,3.5158425232,-0.8732586234,0.1353172747,3.9887567987,-0.9227810125,0.1660236062,3.2213430803,-1.0130647496,0.2243406316,3.18887158,-0.8304198951,0.455919237,3.2038505073,-0.7824675082,0.8248623394,3.3163392156,-0.8367530634,0.109818907,3.2696626637,,,,-0.8267643772,0.7663211008,3.4636514309,-0.7036627434,-0.213242901,2.9627448204,-0.8756745546,-0.2892621912,3.9776860761,-0.796541587,-0.2312379647,2.9336794299,1,1,1,-0.7289893737,0.8900928307,3.3133585196,-0.7340180267,0.9077152439,3.3168322356,-0.8476775892,0.755623676,3.4587035738,-0.6896102959,0.9255441045,3.2959487763,-0.7617145132,0.9380356965,3.3158621248,-0.7812668949,0.8416825086,3.3153515348
63,-0.8978252785,-0.2470170999,3.9978193059,-0.8034673225,-0.1491165726,2.9910392852,-0.9091091242,-0.1232329204,2.9100422684,-0.9603614967,0.1181239677,2.841594044,-0.7714194777,0.1671636052,2.8142920737,-0.7076155254,-0.2019472776,3.0420944374,-0.7284334806,-0.0133884817,3.4861678832,-0.8737290671,0.1336106237,4.001519843,-0.9204087675,0.1652067602,3.2139561773,-1.0130472571,0.2242486079,3.1889062734,-0.8294959892,0.455130587,3.2052416748,-0.7850427701,0.82841156,3.3216506986,-0.8324972755,0.1077065807,3.2538145807,,,,-0.8225055328,0.7673149783,3.4494273198,-0.703213543,-0.2153385295,2.9660556333,-0.9038587217,-0.3008080757,4.1090668036,-0.7955848053,-0.2319841457,2.9310644718,1,1,1,-0.7273713072,0.8897975957,3.3140721319,-0.7350937815,0.9118445157,3.3184984955,-0.8466840656,0.7551850298,3.4485177191,-0.6891752645,0.9253971113,3.2962327709,-0.7596303895,0.935594647,3.3153590602,-0.7814649478,0.8336635946,3.3155267217
64,-0.9240776331,-0.2637621654,4.1278132594,-0.7995588854,-0.1577300786,2.9850852354,-0.9055676129,-0.128843276,2.9059785061,-0.9400021203,0.1143082901,2.8260346552,-0.7418591261,0.1538817519,2.7955723895,-0.7058283001,-0.2052033955,3.042609237,-0.726965592,-0.0130133747,3.4691026872,-0.8740724175,0.1299336291,4.0251531508,-0.9178669305,0.1646105902,3.2069439548,-1.0130344903,0.2241814449,3.1889315942,-0.8250394952,0.4480712466,3.2105795091,-0.7896238711,0.8331631863,3.3320110006,-0.8277702778,0.1061649125,3.2390060812,,,,-0.8210181789,0.7683105098,3.4395862531,-0.7020752282,-0.2168680109,2.9660406036,-0.9260496983,-0.309504924,4.20576468,-0.7897535361,-0.2400931152,2.9180795562,1,1,1,-0.7245694341,0.8903925889,3.3148631137,-0.7358789145,0.9148582391,3.3197146049,-0.8459589486,0.7548648867,3.4410836363,-0.690748853,0.9223181109,3.2948191054,-0.7608108669,0.9340832184,3.3160725265,-0.7894440256,0.8359157263,3.3326744221
65,-0.8632715124,-0.2519395446,3.8420384364,-0.7988675866,-0.1594239368,2.9807397092,-0.9040634877,-0.1329379591,2.8992304075,-0.9208204564,0.1055800048,2.814678732,-0.7151517191,0.1401357305,2.7859622875,-0.7037134362,-0.2062290718,3.0392027733,-0.7277853562,-0.0121992928,3.4353054191,-0.8335294217,0.1231976543,3.8708525792,-0.9149311617,0.1641754793,3.1999350342,-1.0130251725,0.2241324264,3.1889500745,-0.8215167946,0.4450802806,3.2133946694,-0.7956689213,0.838792381,3.3460561518,-0.8226993707,0.1050397355,3.2249563153,,,,-0.8218237364,0.7690370923,3.4326739679,-0.7012444362,-0.2179842934,2.9652191657,-0.9441367382,-0.3158522648,4.2771494931,-0.7854976204,-0.2460113962,2.9077921275,1,1,1,-0.720633411,0.8913671534,3.315710563,-0.7364519389,0.9170577864,3.3206021748,-0.8454297265,0.7546312322,3.4356579172,-0.6900062333,0.9230426399,3.2959486,-0.756539463,0.9327099553,3.3155126206,-0.8031020361,0.8453939608,3.3622094061
66,-0.857254725,-0.2554679077,3.8241977426,-0.7959316406,-0.1606601887,2.9762173727,-0.9008044615,-0.1359264382,2.8945755059,-0.8916920903,0.0989395638,2.8036891199,-0.682962142,0.1325346882,2.7857023196,-0.7021699159,-0.2069776552,3.0367165869,-0.7302747495,-0.0107946716,3.3895665084,-0.7628756238,0.1142291018,3.5864179147,-0.9119780405,0.16358776,3.1931986798,-1.013018372,0.2240966506,3.1889635622,-0.8140829616,0.45235281,3.2149089843,-0.8027824258,0.8450620634,3.3625205109,-0.8168371509,0.1042185321,3.210919994,,,,-0.8224116675,0.769567384,3.4276290794,-0.6995574629,-0.2206900988,2.9605673011,-0.8827743374,-0.2977917102,4.0266742982,-0.7802302172,-0.2524920665,2.9010943803,1,1,1,-0.7145188544,0.8826229658,3.3438850022,-0.7368701572,0.9186631123,3.3212499622,-0.845043477,0.7544607009,3.4316979898,-0.6894642369,0.9235714329,3.2962326423,-0.7590952859,0.9325181565,3.3180756951,-0.8092880633,0.8536623724,3.3783622064
67,-0.8912255921,-0.269929935,4.0016369524,-0.7932485462,-0.1615624595,2.9712958363,-0.8957243194,-0.1378374048,2.8895572176,-0.8663805901,0.0940930792,2.7959385759,-0.6529850301,0.1332007075,2.7841618025,-0.7010433872,-0.2075240042,3.0349020592,-0.7337125549,-0.009229205,3.3348419079,-0.7191439185,0.1033609601,3.4142155055,-0.9087420984,0.1631588168,3.1863911,-1.0130134087,0.2240705398,3.1889734061,-0.8154113301,0.4455035909,3.2143932603,-0.8090547977,0.8331584233,3.3785892644,-0.8109377089,0.1030788694,3.1974337975,,,,-0.8228407654,0.7699544141,3.423947099,-0.6972456112,-0.2207738205,2.9617648222,-0.829884684,-0.2848804828,3.8063148197,-0.7761156794,-0.2569517873,2.89485529,1,1,1,-0.707084465,0.8667856075,3.3917337191,-0.7371753913,0.9198347495,3.3217227458,-0.8447615752,0.7543362397,3.4288078614,-0.6920403825,0.9180139325,3.3107582279,-0.7615009497,0.9283258301,3.3226479012,-0.8192060211,0.8472698355,3.3917721647
68,-0.9122368315,-0.2837268303,4.1284382953,-0.7934515561,-0.1622209762,2.9671635711,-0.8831014543,-0.1370708623,2.8842737138,-0.8395323064,0.0905559025,2.7889311085,-0.6208404851,0.135577891,2.7833076219,-0.7002211973,-0.2079227537,3.0335777375,-0.7381127094,-0.0072761904,3.2735591573,-0.694790979,0.0908362587,3.3241952668,-0.9055698976,0.1628457552,3.1798016928,-1.0130097863,0.2240514831,3.1889805906,-0.8139494256,0.4429361368,3.21347655,-0.7995845263,0.8252810941,3.3522249184,-0.8044707882,0.1022470937,3.1838087938,,,,-0.8231539398,0.7702368856,3.4212598284,-0.692316446,-0.2232663302,2.9677717936,-0.7834489689,-0.2754573037,3.6082052659,-0.766088648,-0.2599365306,2.8878703228,1,1,1,-0.6984166474,0.8455011862,3.4542117415,-0.7373981644,0.9206898616,3.3220678039,-0.8445558309,0.7542454024,3.4266985192,-0.6909488481,0.9177400123,3.308121982,-0.7594745215,0.9285079613,3.3197713045,-0.8218519253,0.8534105306,3.4039907454
69,-0.9240597233,-0.2970382832,4.2199028429,-0.7892772222,-0.1670240899,2.964147663,-0.8741588908,-0.1386726557,2.8814982062,-0.8118325669,0.0901355658,2.7846272206,-0.5917067081,0.1394741133,2.7840349846,-0.699621127,-0.2082137784,3.0326111895,-0.7132278888,-0.0258423545,3.2977221566,-0.6848516675,0.0771025276,3.2938850185,-0.9024442179,0.1626172692,3.1733715176,-1.0130071424,0.2240375746,3.1889858342,-0.8126123076,0.443223546,3.2114567136,-0.8078014555,0.8297978104,3.3753975895,-0.7981300089,0.1016400274,3.170622795,,,,-0.8233825082,0.7704430457,3.4192985407,-0.6870979881,-0.230218441,2.9548659468,-0.7414534643,-0.268579855,3.4260645252,-0.7639034495,-0.2623850832,2.88547395,1,1,1,-0.6888486201,0.8205114161,3.5270967154,-0.7375607541,0.9213139598,3.3223196425,-0.8444056698,0.7541791054,3.4251590288,-0.6915029795,0.9167296248,3.312141371,-0.7582657018,0.9264796389,3.318482307,-0.8248636469,0.8562713416,3.4064246515
70,-0.9321482751,-0.307564033,4.3004356417,-0.7865007668,-0.1640458635,2.9627569899,-0.8654709667,-0.1376804649,2.8786620506,-0.7837815539,0.0919900353,2.783106992,-0.5680121961,0.142317747,2.7834852209,-0.6991831695,-0.2084261811,3.0319057604,-0.7080333552,-0.0375016605,3.3421028365,-0.6854320528,0.0627565499,3.3074238921,-0.8990823351,0.1621803539,3.1667874007,-1.0130052129,0.2240274236,3.1889896612,-0.8116364202,0.4434333099,3.2099825485,-0.7992100947,0.82580009,3.352056744,-0.7918812933,0.1011969638,3.1577572011,,,,-0.8235493275,0.7705935104,3.417867107,-0.6808579231,-0.2325908337,2.9640874733,-0.7108033062,-0.2635603917,3.2931302371,-0.7639295332,-0.262821363,2.889938565,1,1,1,-0.6788937365,0.7928173203,3.6078472945,-0.7376794191,0.921769454,3.3225034453,-0.8442960755,0.754130719,3.4240354413,-0.6897461592,0.9211251677,3.3161555219,-0.7552222024,0.9279709988,3.3197027898,-0.8278722019,0.8618713174,3.4119832097
71,-0.9410233726,-0.3152461861,4.3570507549,-0.7842042319,-0.1618722235,2.9612017033,-0.8569688895,-0.1369563207,2.8765921,-0.7622280716,0.0911822587,2.7849691809,-0.5420739049,0.1441229992,2.7806525733,-0.6988635289,-0.2085812018,3.0313909074,-0.711806531,-0.0395273835,3.2756166264,-0.6934200174,0.0476935716,3.3526956186,-0.8958182172,0.1618614739,3.1603610867,-1.0130038046,0.2240200149,3.1889924543,-0.8109241749,0.4435864047,3.2089066383,-0.7940203683,0.8142373798,3.3398843847,-0.7851594574,0.1003332842,3.1445851403,,,,-0.8236710795,0.7707033261,3.416822384,-0.6760334943,-0.2362134033,2.9689266537,-0.6884334787,-0.2598969677,3.1961089727,-0.7631381016,-0.2628696229,2.8904954745,1,1,1,-0.6716282265,0.7726049565,3.666782603,-0.737766026,0.9221018937,3.3226375926,-0.8442160889,0.7540954044,3.423215398,-0.6892744234,0.9229824464,3.3231375682,-0.752460611,0.9258175839,3.3181621457,-0.8316889143,0.8597448321,3.4219835255
